Channel,WAV,Begin Time (s),call_type,Repetition,localization
2.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,19561.243371649,52,3,10004
3.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,19576.277441174,52,3,10004
1.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,19565.84563783,52,3,10005
2.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,19559.913828085,52,3,10005
3.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,19574.641079865,52,3,10005
2.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,1431.613511119,52,3,10960
3.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,1436.318049882,52,3,10960
4.0,20170613-060000_20170613-120000_CANAPE_multichannel_1245.wav,1427.11351752,52,3,10960
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,24.450832275,11,4,1
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,34.205153662,11,4,1
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,42.788956482,11,4,1
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,40.838092204,11,4,1
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,26.141581316,15,4,4
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,39.407458401,15,4,4
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,58.525928318,15,4,4
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,56.445006423,15,4,4
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,59.956562122,15,4,6
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,79.075032039,15,4,6
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,99.494078141,15,4,6
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,109.378457146,15,4,6
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,95.202176731,15,3,8
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,110.548975712,15,3,8
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,122.77439185,15,3,8
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,133.04894371,14,3,10
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,149.176088403,14,3,10
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,148.395742692,14,3,10
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,116.531626163,15,3,12
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,107.167477632,15,3,12
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,122.644334232,15,3,12
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,159.450640263,14,3,15
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,179.947951351,14,3,15
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,176.046222796,14,3,15
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,198.806306031,15,4,17
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,217.79471833,15,4,17
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,238.603937288,15,4,17
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,233.661747785,15,4,17
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,220.655985937,11,4,18
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,237.433418721,11,4,18
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,237.173303484,11,4,18
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,231.450768271,11,4,18
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,249.788892478,15,3,21
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,265.91603717,15,3,21
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,266.176152407,15,3,21
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,260.323559575,15,4,23
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,275.540300938,15,4,23
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,275.800416175,15,4,23
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,269.817765724,15,4,23
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,375.762932157,14,4,32
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,393.190653034,14,4,32
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,414.12992961,14,4,32
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,409.447855345,14,4,32
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,384.216677359,14,3,33
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,402.424743947,14,3,33
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,422.71373243,14,3,33
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,394.621286838,13,4,34
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,413.999871992,13,4,34
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,438.320646649,13,4,34
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,430.257074302,13,4,34
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,411.918950096,15,4,35
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,408.537452015,15,4,35
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,424.664596708,15,4,35
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,424.274423852,15,4,35
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,418.942061494,15,4,38
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,429.736843829,15,4,38
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,445.473815665,15,4,38
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,444.823527573,15,4,38
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,548.68777211,15,4,49
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,539.323623579,15,4,49
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,555.060595416,15,4,49
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,555.190653034,15,4,49
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,650.652945002,15,4,62
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,668.158930865,15,4,62
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,689.618437915,15,4,62
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,684.416133176,15,4,62
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,727.335147276,14,3,66
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,736.179065333,14,3,66
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,735.918950096,14,3,66
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,751.655921933,13,3,68
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,760.890012845,13,3,68
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,762.320646649,13,3,68
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,883.092381589,15,3,84
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,888.16462871,15,3,84
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,892.716645357,15,3,84
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,929.783066625,14,4,86
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,950.592285583,14,4,86
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,957.745454599,14,4,86
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,961.517125535,14,4,86
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1025.583738816,14,4,91
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1035.598175439,14,4,91
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1031.956562122,14,4,91
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1038.329385427,14,4,91
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1101.147215156,14,4,94
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1101.407330393,14,4,94
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1097.115428983,14,4,94
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1105.04894371,14,4,94
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1119.095166507,14,4,95
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1139.384154991,14,4,95
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1135.612484054,14,4,95
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1123.647183154,14,4,95
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1143.415941164,14,4,96
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1161.051984645,14,4,96
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1183.031722169,14,4,96
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1179.260051233,14,4,96
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1188.364084527,13,3,97
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1184.852528828,13,3,97
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1191.225352134,13,3,97
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1324.612676067,15,4,105
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1343.471030747,15,4,105
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1350.754257382,15,4,105
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1357.647311162,15,4,105
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1364.540364942,13,3,107
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1382.098143437,13,3,107
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1402.387131921,13,3,107
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1418.124103758,14,4,109
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1432.690557028,14,4,109
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1451.288796471,14,4,109
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1449.077816957,14,4,109
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1445.696318877,15,4,111
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1464.762996161,15,4,111
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1485.702272737,15,4,111
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1481.540428946,15,4,111
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1487.653137015,15,4,112
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1505.601088366,15,4,112
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1526.410307323,15,4,112
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1522.118405913,15,4,112
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1556.323559575,15,3,113
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1576.352432822,15,3,113
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1570.369782371,15,3,113
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1646.921927026,14,4,118
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1664.349647903,14,4,118
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1685.939212572,14,4,118
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1680.606850214,14,4,118
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1723.785979551,14,3,124
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1742.77439185,14,3,124
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1762.933322715,14,3,124
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1842.216677359,14,4,135
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1861.335147276,14,4,135
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1881.364020523,14,4,135
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1876.812003876,14,4,135
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1863.676184409,15,4,136
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1884.095230511,15,4,136
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1903.343758047,15,4,136
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1899.572087111,15,4,136
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1949.644270228,14,4,144
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1954.794782334,14,4,144
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1974.953713199,14,4,144
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,1973.132906541,14,4,144
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2132.011523697,13,4,155
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2145.667573638,13,4,155
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2165.306274029,13,4,155
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2162.835179278,13,4,155
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2477.991261221,15,4,180
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2498.930537797,15,4,180
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2519.479641518,15,4,180
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2513.757106305,15,4,180
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2561.228137052,15,4,184
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2577.745454599,15,4,184
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2577.745454599,15,4,184
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2576.704993651,15,4,184
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2577.355281744,13,4,185
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2593.222311199,13,4,185
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2592.832138344,13,4,185
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2593.092253581,13,4,185
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2627.115556991,15,4,187
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2641.031722169,15,4,187
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2660.410307323,15,4,187
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2657.028809243,15,4,187
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2623.864116529,15,4,188
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2633.748495534,15,4,188
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2652.216677359,15,4,188
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2650.135755463,15,4,188
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2912.670294552,13,3,211
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2928.927496863,13,3,211
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2927.756978296,13,3,211
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2949.294750332,15,4,214
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2943.182042263,15,4,214
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2958.788956482,15,4,214
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2958.268726008,15,4,214
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2957.488380297,15,4,215
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2978.427656873,15,4,215
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2983.109731138,15,4,215
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,2987.011459693,15,4,215
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3018.745518603,15,3,222
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3023.427592869,15,3,222
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3034.48249044,15,3,222
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3095.16760564,13,4,229
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3099.589564669,13,4,229
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3104.011523697,13,4,229
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3109.083770818,13,4,229
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3448.560627418,15,3,260
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3451.942125498,15,3,260
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3458.184891186,15,3,260
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3515.280185701,15,4,265
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3531.147215156,15,4,265
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3539.861075594,15,4,265
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3540.381306068,15,4,265
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3560.02000646,15,3,269
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3564.702080725,15,3,269
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,3569.384154991,15,3,269
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4122.572151115,15,4,317
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4141.950736269,15,4,317
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4162.890012845,15,4,317
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4157.947823343,15,4,317
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4179.277272774,13,3,320
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4199.956434114,13,3,320
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4220.765653071,13,3,320
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4241.783194633,14,4,326
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4243.473943673,14,4,326
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4247.24561461,14,4,326
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4252.577976967,14,4,326
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4253.748495534,15,4,328
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4257.390108851,15,4,328
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4262.852528828,15,4,328
1.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4268.314948804,15,4,328
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4304.210851506,13,3,332
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4309.283098627,13,3,332
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4313.444942419,13,3,332
2.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4341.537388011,14,4,335
3.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4339.06629326,14,4,335
4.0,20170111-000000_20170111-060000_CANAPE_multichannel_1245.wav,4345.439116566,14,4,335
